step,spool,diameter,speed,motorV,extfrq,target,temp
1880,22.91,54.0,34.56,11.14,18.44,56.6,80.002
1881,22.93,56.4,36.08,11.14,15.83,56.6,79.83
1882,22.94,57.4,37.6,12.76,14.67,56.6,80.002
1883,22.95,55.7,40.0,14.25,14.92,56.6,80.002
1884,22.97,57.2,41.04,15.21,14.57,56.6,79.796
1885,22.98,56.7,44.16,14.71,14.97,56.6,79.899
1886,22.99,54.2,46.88,14.89,14.53,56.6,80.071
1887,23.01,55.2,48.8,14.72,14.3,56.6,79.968
1888,23.02,55.8,49.6,14.52,14.45,56.6,80.036
1889,23.03,55.5,50.08,13.92,14.68,56.6,79.899
1890,23.05,55.5,49.36,14.03,14.74,56.6,79.933
1891,23.06,52.3,49.44,13.04,13.72,47.4,80.036
1892,23.07,50.7,49.12,11.35,11.82,47.4,80.105
1893,23.08,49.0,48.88,11.22,10.75,47.4,79.899
1894,23.1,47.4,47.6,10.78,9.05,47.4,79.933
1895,23.11,45.1,45.04,10.02,7.94,47.4,79.899
1896,23.12,43.5,43.76,8.83,7.43,47.4,80.139
1897,23.13,45.2,42.88,7.64,6.97,47.4,80.002
1898,23.14,46.4,41.04,7.35,7.0,47.4,80.071
1899,23.15,45.9,38.72,6.84,7.16,47.4,79.933
1900,23.16,48.2,36.56,7.02,8.12,47.4,80.002
1901,23.17,46.5,34.72,6.61,10.78,47.4,79.933
1902,23.18,43.7,32.32,6.75,13.19,47.4,80.036
1903,23.2,43.4,31.44,6.9,13.93,47.4,80.002
1904,23.21,41.5,31.12,6.23,15.0,47.4,79.933
1905,23.22,41.5,31.04,6.19,14.87,47.4,79.83
1906,23.23,41.4,31.2,5.88,14.31,47.4,79.83
1907,23.25,41.6,30.48,5.57,14.26,47.4,79.86399999999999
1908,23.26,42.9,29.6,4.89,13.66,47.4,79.83
1909,23.27,41.8,29.12,4.2,12.67,47.4,79.899
1910,23.29,42.5,28.0,3.73,10.34,47.4,79.968
1911,23.3,42.1,25.84,4.05,7.74,47.4,80.036
1912,23.31,43.1,24.48,2.94,7.29,47.4,79.727
1913,23.32,43.8,23.84,2.68,5.14,47.4,79.83
1914,23.33,44.2,23.28,2.19,3.34,47.4,79.76100000000001
1915,23.34,45.3,21.68,2.66,3.5,47.4,79.76100000000001
1916,23.35,45.3,20.64,3.33,3.85,47.4,79.899
1917,23.36,45.4,19.84,4.96,3.68,47.4,79.933
1918,23.37,45.4,19.52,6.31,4.21,47.4,79.76100000000001
1919,23.37,46.0,20.24,6.82,5.3,47.4,80.002
1920,23.38,46.0,23.2,5.98,6.4,47.4,79.899
1921,23.39,45.9,26.4,6.11,6.52,47.4,79.83
1922,23.41,44.6,27.52,5.66,6.66,47.4,79.933
1923,23.42,45.2,27.36,5.84,7.12,47.4,79.86399999999999
1924,23.43,45.1,28.16,5.92,6.8,47.4,79.899
1925,23.44,43.9,28.32,4.44,6.38,47.4,79.899
1926,23.45,44.5,28.32,3.57,7.16,47.4,79.968
1927,23.46,45.2,28.0,2.58,7.22,47.4,79.933
1928,23.47,47.4,26.32,2.17,6.45,47.4,79.796
1929,23.48,48.3,23.76,2.82,5.17,47.4,79.899
1930,23.49,48.8,21.68,4.05,5.4,47.4,79.933
1931,23.5,48.9,20.48,4.43,5.22,47.4,79.899
1932,23.51,48.9,20.0,3.87,5.76,47.4,79.933
1933,23.52,49.5,20.32,4.3,6.2,47.4,79.933
1934,23.53,49.5,21.44,4.16,6.14,47.4,79.727
1935,23.54,49.2,22.48,4.71,6.97,47.4,79.83
1936,23.55,48.5,23.44,5.02,9.15,47.4,79.968
1937,23.56,47.3,23.84,4.48,10.09,47.4,79.86399999999999
1938,23.57,46.7,24.72,4.63,10.89,47.4,79.899
1939,23.58,48.2,25.12,3.54,10.96,47.4,79.86399999999999
1940,23.59,47.6,24.64,2.15,11.38,47.4,79.899
1941,23.61,47.9,23.68,2.06,11.06,47.4,79.968
1942,23.62,48.9,22.4,2.89,9.64,47.4,79.968
1943,23.63,49.5,20.4,2.08,8.98,47.4,80.071
1944,23.64,51.7,18.32,2.59,8.89,47.4,80.036
1945,23.65,53.4,16.72,2.61,8.46,47.4,79.899
1946,23.66,55.3,16.16,2.85,8.27,47.4,79.86399999999999
1947,23.67,55.2,17.52,3.61,9.52,47.4,80.036
1948,23.68,52.8,18.56,4.02,10.07,47.4,80.002
1949,23.7,52.6,19.52,4.26,10.38,47.4,79.83
1950,23.71,53.0,20.88,4.85,12.48,47.4,79.968
1951,23.72,52.7,22.16,5.71,14.45,47.4,80.002
1952,23.73,51.4,23.44,7.61,14.76,47.4,79.933
1953,23.75,50.9,24.8,7.64,15.49,47.4,79.899
1954,23.76,50.9,26.72,7.87,17.24,47.4,79.83
1955,23.77,51.5,29.84,8.89,18.34,47.4,79.933
1956,23.79,51.4,31.76,8.69,19.25,47.4,79.968
1957,23.8,51.8,32.16,9.0,19.19,47.4,79.933
1958,23.82,52.1,34.08,7.31,17.81,47.4,79.933
1959,23.83,52.3,35.52,7.19,16.38,47.4,80.036
1960,23.85,53.8,35.84,6.99,15.88,47.4,80.036
1961,23.86,53.9,34.56,6.55,14.4,47.4,80.139
1962,23.88,52.3,33.12,8.27,14.66,47.4,80.036
1963,23.89,50.7,32.32,8.31,15.48,47.4,79.933
1964,23.9,49.4,32.16,8.8,16.79,47.4,79.933
1965,23.92,47.0,32.4,8.69,18.41,47.4,80.002
1966,23.93,44.1,33.68,8.9,18.65,47.4,80.002
1967,23.95,41.7,35.04,7.84,19.92,47.4,80.002
1968,23.96,41.0,35.84,6.9,20.82,47.4,79.968
1969,23.98,40.3,36.32,5.56,21.06,47.4,80.071
1970,23.99,39.2,35.04,4.71,21.44,47.4,80.036
1971,24.01,38.5,33.44,3.87,21.11,47.4,79.933
1972,24.02,41.0,30.88,2.33,19.6,47.4,80.036
1973,24.04,41.2,27.44,2.39,20.21,47.4,80.105
1974,24.06,43.0,25.04,2.68,21.04,47.4,80.105
1975,24.07,43.5,22.24,2.26,21.21,47.4,80.071
1976,24.09,42.6,20.4,2.73,21.02,47.4,80.071
1977,24.1,43.4,19.6,3.02,21.25,47.4,80.071
1978,24.12,42.8,18.96,4.76,20.47,47.4,79.899
1979,24.13,42.0,19.28,5.05,19.9,47.4,79.899
1980,24.15,41.7,20.4,5.68,19.06,47.4,80.036
1981,24.16,41.3,22.24,6.81,18.05,47.4,80.105
1982,24.18,41.8,24.0,6.09,17.3,47.4,80.036
1983,24.19,41.3,26.56,6.13,16.52,47.4,80.105
1984,24.21,42.1,27.92,6.41,16.37,47.4,80.17399999999999
1985,24.22,42.8,27.84,7.06,16.13,47.4,80.071
1986,24.24,42.2,28.8,8.24,16.7,47.4,80.071
1987,24.25,42.9,29.92,8.98,16.56,47.4,80.105
1988,24.26,43.0,31.2,10.69,16.42,47.4,80.071
1989,24.28,41.8,33.52,12.42,16.3,47.4,80.17399999999999
1990,24.29,44.7,35.76,12.65,17.19,47.4,80.105
1991,24.31,46.1,39.04,13.42,17.91,47.4,80.105
1992,24.32,47.5,42.24,14.79,18.07,47.4,80.139
1993,24.33,46.3,43.52,16.71,20.32,47.4,80.105
1994,24.35,44.0,45.84,21.06,22.96,47.4,80.002
1995,24.37,41.2,48.48,26.09,29.2,47.4,80.071
1996,24.39,42.2,52.48,28.47,34.87,47.4,80.105
1997,24.41,40.9,58.4,28.74,38.09,47.4,80.243
1998,24.43,41.2,64.32,29.86,39.95,47.4,80.071
1999,24.45,40.8,68.48,29.66,40.26,47.4,80.277
2000,24.48,39.1,70.64,29.06,38.89,47.4,80.208
2001,24.5,39.6,72.0,27.83,37.4,47.4,80.105
2002,24.52,36.2,72.0,26.61,36.23,47.4,80.071
2003,24.54,34.1,71.76,25.22,35.54,47.4,80.139
2004,24.56,34.1,71.04,23.71,34.63,47.4,80.243
2005,24.58,35.2,69.92,22.14,32.62,47.4,80.17399999999999
2006,24.6,37.8,68.16,21.17,30.25,47.4,80.139
2007,24.62,36.7,66.72,22.17,28.64,47.4,80.208
2008,24.64,35.7,65.04,24.06,27.1,47.4,80.17399999999999
2009,24.66,32.5,63.84,23.1,26.46,47.4,80.071
2010,24.68,32.8,63.44,21.3,25.84,47.4,80.139
2011,24.7,34.5,64.48,20.51,25.26,31.0,80.071
2012,24.71,32.8,64.4,19.44,25.53,31.0,80.243
2013,24.73,35.0,63.36,18.62,25.17,31.0,80.277
2014,24.75,34.9,61.84,17.81,24.93,31.0,80.139
2015,24.77,33.4,60.48,16.58,24.37,31.0,80.105
2016,24.78,33.0,59.2,17.82,24.07,31.0,80.105
2017,24.8,31.8,57.76,19.22,23.85,31.0,80.071
2018,24.82,30.9,56.24,20.53,23.76,31.0,80.243
2019,24.83,32.3,56.0,21.97,22.05,31.0,80.208
2020,24.85,31.6,57.68,24.26,20.86,31.0,80.002
2021,24.87,31.3,59.68,25.51,19.61,31.0,80.17399999999999
2022,24.88,33.3,61.76,25.49,20.49,31.0,80.071
2023,24.9,29.8,64.08,22.23,20.08,31.0,80.071
2024,24.91,30.3,66.24,19.28,19.73,31.0,80.139
2025,24.93,29.9,66.64,17.27,18.44,31.0,80.139
2026,24.94,29.3,64.56,16.67,16.53,31.0,80.002
2027,24.96,29.2,60.96,16.04,16.19,31.0,80.002
2028,24.97,29.7,58.08,16.55,16.05,31.0,80.071
2029,24.98,29.1,56.32,16.74,15.74,31.0,79.968
2030,25.0,32.1,54.88,16.61,16.43,31.0,80.071
2031,25.01,29.2,54.56,17.12,16.64,31.0,80.002
2032,25.03,31.0,53.76,16.09,17.99,31.0,80.002
2033,25.04,34.7,54.16,14.69,18.66,31.0,80.139
2034,25.05,33.1,54.24,14.11,18.9,31.0,80.036
2035,25.07,34.6,53.12,14.11,19.86,31.0,80.071
2036,25.09,35.9,51.68,14.79,18.98,31.0,79.899
2037,25.1,37.9,49.6,14.43,16.95,31.0,80.17399999999999
2038,25.11,37.9,49.44,13.83,15.75,31.0,80.036
2039,25.13,36.5,49.76,12.92,15.3,31.0,80.105
2040,25.14,36.6,49.68,12.42,15.81,31.0,80.071
2041,25.16,35.4,48.8,11.46,16.05,31.0,80.105
2042,25.17,35.3,47.36,11.4,16.04,31.0,79.968
2043,25.18,36.8,45.92,11.63,16.63,31.0,80.036
2044,25.2,37.1,44.96,12.98,16.67,31.0,79.933
2045,25.21,36.6,44.0,13.94,16.85,31.0,79.968
2046,25.23,37.4,43.92,15.05,17.42,31.0,79.933
2047,25.24,38.2,45.04,16.7,16.95,31.0,80.036
2048,25.25,38.7,46.4,17.34,17.65,31.0,80.036
2049,25.27,38.8,48.56,18.31,18.0,31.0,80.002
2050,25.28,38.2,51.52,18.28,19.08,31.0,80.071
2051,25.3,39.2,53.6,17.86,19.43,31.0,79.83
2052,25.31,40.0,55.28,18.11,21.0,31.0,79.933
2053,25.33,41.6,56.08,17.86,20.34,31.0,80.071
2054,25.34,42.5,55.92,16.75,20.4,31.0,80.002
2055,25.36,43.7,56.24,15.79,19.31,31.0,79.899
2056,25.38,41.8,56.0,15.32,19.67,31.0,79.968
2057,25.39,38.3,54.88,16.03,19.43,31.0,80.002
2058,25.41,35.4,53.44,15.95,18.61,31.0,79.727
2059,25.42,36.0,52.48,15.68,19.13,31.0,79.933
2060,25.44,36.0,52.64,15.53,17.85,31.0,79.968
2061,25.45,36.5,52.64,15.54,18.77,31.0,79.933
2062,25.47,35.6,52.4,16.32,19.37,31.0,79.968
2063,25.48,33.2,51.84,16.12,18.19,31.0,79.933
2064,25.49,34.4,51.52,16.18,19.99,31.0,79.899
2065,25.51,34.4,52.24,15.96,21.02,31.0,79.899
2066,25.53,34.6,52.64,16.11,21.13,31.0,79.968
2067,25.54,34.9,52.8,15.85,22.08,31.0,80.002
2068,25.56,36.2,52.8,15.28,22.24,31.0,79.968
2069,25.57,34.8,52.48,14.97,23.33,31.0,79.933
2070,25.59,35.8,52.48,14.51,22.67,31.0,79.933
2071,25.61,36.7,52.08,14.49,23.15,31.0,79.968
2072,25.62,35.8,51.36,13.38,22.51,31.0,79.86399999999999
2073,25.64,35.4,50.88,12.32,22.17,31.0,79.83
2074,25.66,35.9,49.28,12.89,22.11,31.0,80.002
2075,25.67,36.2,48.08,13.42,21.45,31.0,79.86399999999999
2076,25.69,36.5,46.88,14.03,21.22,31.0,79.933
2077,25.7,36.8,46.72,14.92,22.09,31.0,80.002
2078,25.72,38.3,47.2,14.33,23.17,31.0,79.86399999999999
2079,25.74,36.9,47.84,13.52,23.99,31.0,79.86399999999999
2080,25.75,36.1,48.48,13.9,23.99,31.0,79.933
2081,25.77,35.2,48.64,12.99,24.2,31.0,80.036
2082,25.79,34.5,48.32,11.96,23.93,31.0,80.105
2083,25.81,36.2,48.0,11.67,24.59,31.0,79.899
2084,25.82,36.2,47.04,10.88,25.07,31.0,79.86399999999999
2085,25.84,34.8,44.96,10.2,23.86,31.0,79.933
2086,25.86,36.1,43.68,10.6,24.14,31.0,79.968
2087,25.87,35.3,42.48,11.48,24.75,31.0,79.899
2088,25.89,34.6,41.52,11.24,24.24,31.0,79.899
2089,25.91,34.3,41.76,11.67,25.15,31.0,79.83
2090,25.93,34.9,41.6,11.3,25.36,31.0,79.899
2091,25.94,36.5,41.68,10.53,24.02,31.0,79.86399999999999
2092,25.96,36.8,41.6,9.78,24.02,31.0,79.86399999999999
2093,25.98,37.9,41.52,8.32,22.77,31.0,79.933
2094,25.99,40.7,41.6,7.91,22.41,31.0,79.899
2095,26.01,40.6,40.88,6.9,21.75,31.0,79.83
2096,26.03,40.3,38.24,6.83,21.03,31.0,79.83
2097,26.04,43.1,36.0,5.87,21.75,31.0,79.83
2098,26.06,41.9,32.8,6.1,21.19,31.0,79.86399999999999
2099,26.07,40.3,31.04,6.3,21.93,31.0,79.899
2100,26.09,41.1,29.76,6.63,22.23,31.0,79.86399999999999
2101,26.11,40.8,29.28,6.06,21.92,31.0,79.83
2102,26.12,40.5,29.36,6.06,20.99,31.0,79.899
2103,26.14,39.9,29.76,4.65,17.85,31.0,79.83
2104,26.15,41.6,29.04,3.44,15.85,31.0,79.796
2105,26.17,41.3,28.4,2.15,13.09,31.0,79.899
2106,26.18,40.9,26.08,1.43,13.09,31.0,79.796
2107,26.19,40.5,22.56,1.96,12.56,31.0,79.796
2108,26.2,41.0,19.12,1.4,12.9,31.0,79.933
2109,26.22,40.3,17.28,0.04,13.99,31.0,79.86399999999999
2110,26.23,41.2,16.8,0.0,14.72,31.0,79.968
2111,26.24,40.3,15.6,0.0,15.47,31.0,79.796
2112,26.26,40.9,13.6,0.13,13.86,31.0,80.002
2113,26.27,41.3,12.4,0.79,14.25,31.0,79.86399999999999
2114,26.28,43.5,11.76,0.2,15.25,31.0,79.933
2115,26.3,43.8,11.76,0.0,15.08,31.0,79.796
2116,26.31,44.6,12.08,0.0,16.51,31.0,79.899
2117,26.32,45.4,11.84,0.0,16.16,31.0,79.86399999999999
2118,26.34,45.9,11.36,0.0,15.03,31.0,79.899
2119,26.35,44.7,10.72,0.0,14.87,31.0,79.899
2120,26.36,45.5,10.32,0.0,14.15,31.0,79.899
2121,26.38,46.8,10.32,0.0,12.42,31.0,79.899
2122,26.39,45.1,10.64,0.0,11.91,31.0,79.86399999999999
2123,26.4,46.3,10.96,0.0,11.08,31.0,79.933
2124,26.41,47.6,11.2,0.0,10.64,31.0,79.899
2125,26.43,48.0,11.2,0.0,10.57,31.0,79.796
2126,26.44,48.8,10.88,0.0,10.5,31.0,79.933
2127,26.45,50.8,10.16,0.0,10.44,31.0,79.933
2128,26.46,49.8,9.2,0.0,10.4,31.0,80.036
2129,26.47,49.9,8.48,0.0,12.15,31.0,79.76100000000001
2130,26.49,51.3,8.88,0.0,12.78,31.0,79.968
2131,26.5,52.1,9.6,0.0,13.28,57.5,79.933
2132,26.51,52.3,10.32,0.0,14.37,57.5,79.899
2133,26.52,53.5,10.72,0.0,14.5,57.5,79.86399999999999
2134,26.54,54.0,11.2,0.0,14.71,57.5,79.933
2135,26.55,54.9,11.44,0.0,14.65,57.5,79.83
2136,26.56,55.2,11.52,0.0,15.42,57.5,79.968
2137,26.58,56.0,11.52,0.0,16.86,57.5,79.933
2138,26.59,57.5,11.52,0.0,18.24,57.5,79.86399999999999
2139,26.61,58.6,11.6,0.0,19.94,57.5,80.105
2140,26.62,61.0,11.68,0.0,20.95,57.5,79.83
2141,26.64,62.7,11.84,0.54,22.41,57.5,80.036
2142,26.65,65.7,11.84,1.52,23.17,57.5,80.002
2143,26.67,66.0,11.76,2.08,23.71,57.5,79.86399999999999
2144,26.69,66.3,12.24,2.71,24.6,57.5,79.968
2145,26.7,67.3,13.6,2.9,23.74,57.5,80.002
2146,26.72,68.0,15.44,3.75,23.05,57.5,79.968
2147,26.74,68.8,17.52,4.7,22.12,57.5,79.933
2148,26.75,70.9,18.88,5.35,20.9,57.5,80.036
2149,26.77,71.1,20.32,4.61,18.4,57.5,80.036
2150,26.78,73.1,21.76,4.31,16.9,57.5,80.002
2151,26.8,73.7,23.52,3.45,15.92,57.5,79.968
2152,26.81,74.3,24.16,3.01,13.78,57.5,79.933
2153,26.83,75.1,24.24,2.48,12.8,57.5,80.071
2154,26.84,74.8,23.12,2.59,11.68,57.5,79.968
2155,26.85,74.9,21.76,2.32,12.33,57.5,79.968
2156,26.86,76.6,20.24,2.16,12.95,57.5,79.933
2157,26.88,75.3,19.36,3.53,14.72,57.5,80.002
2158,26.89,74.9,18.08,4.44,16.56,57.5,79.968
2159,26.9,75.4,18.16,6.18,17.17,57.5,80.071
2160,26.92,74.2,20.32,8.01,17.35,57.5,79.968
2161,26.93,73.9,22.88,8.59,17.88,57.5,80.036
2162,26.95,73.7,25.44,8.57,17.37,57.5,80.036
2163,26.96,69.6,28.64,6.48,17.24,57.5,79.968
2164,26.97,68.0,32.24,5.73,17.9,57.5,80.105
2165,26.99,67.6,33.44,3.68,18.9,57.5,80.036
2166,27.0,66.8,32.0,1.43,20.26,57.5,79.968
2167,27.02,65.0,29.68,0.05,22.26,57.5,79.933
2168,27.04,65.5,25.44,0.0,22.97,57.5,79.933
2169,27.05,64.1,20.48,0.0,24.31,57.5,79.968
2170,27.07,63.5,16.48,0.78,23.72,57.5,80.105
2171,27.09,64.3,14.0,2.32,24.52,57.5,80.036
2172,27.1,62.7,12.48,3.22,25.59,57.5,80.036
2173,27.12,60.6,12.16,3.25,26.27,57.5,80.036
2174,27.14,64.1,13.92,3.61,26.74,57.5,80.071
2175,27.16,58.6,16.56,4.42,27.58,57.5,80.071
2176,27.17,58.2,18.64,4.23,27.86,57.5,80.036
2177,27.19,57.4,20.64,4.2,27.57,57.5,80.036
2178,27.21,56.0,22.4,4.28,26.2,57.5,80.139
2179,27.23,54.9,22.8,4.1,25.32,57.5,80.071
2180,27.25,54.4,23.04,4.07,24.38,57.5,80.17399999999999
2181,27.26,53.0,23.36,4.18,23.42,57.5,80.071
2182,27.28,56.1,22.88,3.32,22.77,57.5,80.036
2183,27.3,56.3,22.48,2.22,23.17,57.5,80.071
2184,27.31,55.9,22.32,1.91,23.67,57.5,80.071
2185,27.33,56.3,21.12,2.36,22.43,57.5,80.277
2186,27.35,57.2,18.72,3.04,22.01,57.5,80.139
2187,27.36,57.7,16.24,2.02,22.84,57.5,80.071
2188,27.38,57.4,16.72,1.81,23.28,57.5,80.036
2189,27.4,57.1,18.0,1.88,24.34,57.5,80.139
2190,27.41,57.1,17.6,1.9,23.83,57.5,80.071
2191,27.43,56.8,17.12,1.63,23.78,57.5,80.036
2192,27.45,56.7,16.8,1.42,23.67,57.5,80.002
2193,27.46,57.2,16.32,1.85,23.37,57.5,80.105
2194,27.48,55.9,15.84,0.94,22.61,57.5,79.968
2195,27.5,55.4,15.84,0.3,21.03,57.5,80.105
2196,27.51,51.0,15.76,0.0,21.71,57.5,80.17399999999999
2197,27.53,50.6,14.08,0.0,21.39,57.5,80.071
2198,27.54,50.3,12.32,0.0,21.31,57.5,80.036
2199,27.56,49.9,11.76,0.0,21.62,57.5,80.17399999999999
2200,27.58,49.4,11.68,0.0,21.6,57.5,80.105
2201,27.59,53.7,11.76,0.0,21.16,57.5,80.071
2202,27.61,53.8,11.76,0.0,21.23,57.5,80.105
2203,27.62,54.2,11.28,0.0,20.85,57.5,80.139
2204,27.64,54.0,10.72,0.0,20.44,57.5,80.071
2205,27.66,54.3,9.76,0.0,21.2,57.5,80.071
2206,27.67,54.8,9.12,0.0,21.31,57.5,80.036
2207,27.69,55.0,9.6,0.0,21.57,57.5,80.036
2208,27.7,54.3,10.32,0.0,22.25,57.5,80.036
2209,27.72,54.8,10.96,0.0,22.83,57.5,79.933
2210,27.74,56.0,11.28,0.0,22.59,57.5,80.002
2211,27.75,55.6,11.52,0.0,22.83,57.5,80.036
2212,27.77,56.2,11.44,0.0,21.5,57.5,80.139
2213,27.78,57.0,11.36,0.0,22.58,57.5,79.968
2214,27.8,57.0,11.2,0.0,22.8,57.5,80.071
2215,27.82,57.1,11.2,0.0,23.11,57.5,80.243
2216,27.83,56.9,11.12,0.0,23.14,57.5,80.036
2217,27.85,57.3,11.12,0.0,24.07,57.5,79.899
2218,27.87,57.2,11.2,0.1,24.36,57.5,79.968
2219,27.88,57.7,11.28,1.76,23.44,57.5,80.139
2220,27.9,58.4,11.04,2.34,22.07,57.5,80.105
2221,27.92,58.5,11.36,3.38,21.28,57.5,80.071
2222,27.93,59.5,13.6,3.57,21.59,57.5,80.036
2223,27.95,59.7,15.76,4.8,19.7,57.5,80.036
2224,27.96,64.4,18.4,5.4,19.51,57.5,80.243
2225,27.98,66.4,20.8,6.01,19.41,57.5,80.105
2226,27.99,68.4,22.72,6.99,18.24,57.5,80.071
2227,28.01,69.4,23.92,8.15,17.66,57.5,80.002
2228,28.02,72.3,26.72,8.75,17.42,57.5,79.968
2229,28.04,75.6,29.68,8.53,18.37,57.5,80.002
2230,28.05,78.1,32.4,9.12,18.31,57.5,80.105
2231,28.07,76.7,34.24,10.13,18.77,57.5,80.139
2232,28.08,78.8,35.36,10.62,18.59,57.5,80.139
2233,28.1,78.9,36.48,10.27,17.62,57.5,80.105
2234,28.11,77.4,38.32,10.16,18.4,57.5,80.139
2235,28.13,74.8,39.04,9.5,17.2,57.5,80.036
2236,28.14,67.6,39.52,9.17,16.95,57.5,80.139
2237,28.16,61.9,39.44,8.26,16.3,57.5,80.17399999999999
2238,28.17,58.8,38.8,7.36,15.23,57.5,80.036
2239,28.18,55.5,37.84,5.59,14.16,57.5,79.933
2240,28.2,54.2,36.32,4.14,14.61,57.5,80.036
2241,28.21,54.3,34.48,3.79,13.66,57.5,80.036
2242,28.22,54.2,30.56,3.01,13.05,57.5,80.036
2243,28.24,55.5,26.48,3.51,13.12,57.5,80.036
2244,28.25,55.4,24.24,2.74,13.67,57.5,80.002
2245,28.26,52.4,22.72,3.46,14.73,57.5,80.036
2246,28.27,55.6,21.92,2.97,14.99,57.5,80.071
2247,28.29,55.8,20.96,4.33,16.22,57.5,80.036
2248,28.3,55.4,21.12,5.29,17.79,57.5,80.139
2249,28.32,55.4,21.28,5.56,19.5,57.5,80.002
2250,28.33,55.5,22.64,5.65,20.4,57.5,79.86399999999999
2251,28.35,51.8,24.8,7.12,21.5,49.2,80.071
2252,28.36,53.4,26.4,7.57,22.05,49.2,80.071
2253,28.38,55.6,26.88,6.43,21.34,49.2,80.071
2254,28.39,56.6,28.16,7.36,20.4,49.2,80.071
2255,28.41,57.2,29.76,8.05,18.99,49.2,80.139
2256,28.43,57.7,30.32,8.17,19.11,49.2,80.105
2257,28.44,58.1,31.36,9.12,20.04,49.2,79.933
2258,28.46,59.6,32.56,9.74,20.07,49.2,80.071
2259,28.47,60.0,33.76,9.66,21.21,49.2,79.968
2260,28.49,59.6,35.36,9.01,20.65,49.2,79.899
2261,28.5,58.9,36.72,7.95,19.85,49.2,80.071
2262,28.52,57.5,36.32,6.74,19.29,49.2,79.968
2263,28.53,55.0,36.24,5.94,19.21,49.2,80.036
2264,28.55,53.0,35.04,5.73,18.97,49.2,79.968
2265,28.56,51.5,33.12,6.98,16.26,49.2,79.968
2266,28.58,48.4,31.52,7.75,15.09,49.2,80.105
2267,28.59,46.7,30.16,7.43,14.34,49.2,80.002
2268,28.6,43.9,31.04,6.39,15.17,49.2,79.933
2269,28.62,41.8,32.08,6.03,16.61,49.2,79.968
2270,28.63,42.5,30.96,5.74,16.14,49.2,80.002
2271,28.65,41.0,30.08,5.68,15.89,49.2,79.968
2272,28.66,42.1,29.52,4.99,12.41,49.2,80.002
2273,28.67,43.1,28.72,4.68,11.97,49.2,80.071
2274,28.68,44.6,28.0,5.71,12.27,49.2,79.86399999999999
2275,28.7,46.1,26.96,6.42,13.13,49.2,79.968
2276,28.71,47.0,26.4,6.24,12.59,49.2,79.933
2277,28.72,47.0,27.44,6.91,12.19,49.2,79.933
2278,28.73,47.7,28.8,7.78,11.81,49.2,80.071
2279,28.75,46.9,28.48,6.36,11.7,49.2,80.071
2280,28.76,45.4,29.52,5.1,11.72,49.2,80.002
2281,28.77,44.1,30.96,4.23,11.49,49.2,80.105
2282,28.78,43.8,30.24,4.07,10.36,49.2,79.899
2283,28.79,45.2,28.48,3.27,10.83,49.2,79.968
2284,28.81,44.7,26.32,3.23,10.6,49.2,79.968
2285,28.82,46.0,24.48,2.83,10.37,49.2,79.692
2286,28.83,46.6,22.4,2.99,9.45,49.2,79.899
2287,28.84,46.9,21.28,3.5,8.67,49.2,80.139
2288,28.85,47.8,20.56,3.33,8.62,49.2,79.899
2289,28.86,49.8,20.0,2.98,8.65,49.2,80.071
2290,28.87,50.5,19.04,3.04,9.09,49.2,79.933
2291,28.89,50.2,18.88,3.51,9.97,49.2,79.899
2292,28.9,49.4,19.36,3.36,9.73,49.2,79.86399999999999
2293,28.91,50.3,20.08,2.99,9.95,49.2,80.002
2294,28.92,49.6,20.56,3.89,11.42,49.2,79.933
2295,28.93,50.8,20.56,3.86,11.27,49.2,79.86399999999999
2296,28.94,50.5,20.96,4.73,12.55,49.2,80.071
2297,28.96,50.8,22.16,4.39,12.37,49.2,80.002
2298,28.97,50.9,22.72,4.22,12.26,49.2,79.968
2299,28.98,51.5,23.36,4.3,11.41,49.2,79.968
2300,28.99,52.0,23.76,3.13,10.77,49.2,79.899
2301,29.01,52.0,23.68,2.91,9.42,49.2,79.933
2302,29.02,52.4,22.56,2.92,9.05,49.2,79.933
2303,29.03,52.3,20.56,4.0,7.97,49.2,79.933
2304,29.04,51.9,19.84,4.67,8.75,49.2,80.036
2305,29.05,51.4,20.24,4.5,10.22,49.2,79.899
2306,29.06,51.0,22.08,5.81,10.81,49.2,79.933
2307,29.07,50.9,23.52,6.31,11.74,49.2,79.933
2308,29.09,51.4,24.48,7.82,12.52,49.2,80.002
2309,29.1,51.8,26.4,8.25,14.09,49.2,80.071
2310,29.11,52.0,28.08,8.04,15.31,49.2,79.968
2311,29.12,53.5,30.64,8.3,17.0,49.2,79.899
2312,29.14,51.6,32.48,9.91,18.92,49.2,79.968
2313,29.15,52.9,32.4,10.8,19.46,49.2,79.933
2314,29.17,52.4,33.52,10.02,19.82,49.2,79.796
2315,29.18,52.1,36.64,8.95,20.07,49.2,79.933
2316,29.2,51.2,38.8,9.72,19.64,49.2,80.036
2317,29.21,51.6,39.12,10.6,19.91,49.2,79.968
2318,29.23,51.4,38.4,11.12,19.59,49.2,79.692
2319,29.25,51.3,38.88,10.42,18.53,49.2,79.933
2320,29.26,51.1,39.76,9.62,17.59,49.2,79.933
2321,29.27,50.2,40.4,7.54,17.09,49.2,79.933
2322,29.29,50.1,40.48,7.41,16.76,49.2,79.968
2323,29.3,48.1,39.12,6.95,16.3,49.2,80.002
2324,29.32,47.2,36.56,5.89,16.39,49.2,79.899
