step,spool,diameter,speed,motorV,extfrq,target,temp
908,32.78,63.3,68.16,66.47,97.94,59.8,79.796
909,32.82,64.0,66.88,66.38,98.05,59.8,79.727
910,32.87,62.0,66.24,66.97,98.03,59.8,80.002
911,32.91,60.7,65.52,69.0,98.21,59.8,79.933
912,32.96,60.7,65.04,70.79,98.26,59.8,79.899
913,33.0,60.1,64.96,71.45,98.56,59.8,79.796
914,33.05,61.2,66.4,71.71,98.75,59.8,79.899
915,33.09,60.7,67.92,71.52,98.56,59.8,79.899
916,33.14,61.1,68.8,71.03,98.38,59.8,79.658
917,33.18,63.2,68.8,70.21,98.6,59.8,79.899
918,33.23,63.5,68.88,69.67,98.78,59.8,79.933
919,33.28,64.7,68.72,69.21,98.81,59.8,79.796
920,33.32,64.0,68.48,68.49,98.72,59.8,79.83
921,33.37,64.4,67.6,67.78,98.64,59.8,79.727
922,33.41,64.0,67.36,67.9,98.54,59.8,79.76100000000001
923,33.46,61.4,67.04,68.98,98.19,59.8,79.796
924,33.5,62.1,66.4,68.88,97.9,59.8,79.83
925,33.55,62.1,65.68,69.23,97.76,59.8,79.83
926,33.59,61.7,66.08,69.07,97.38,59.8,79.86399999999999
927,33.64,63.1,66.48,68.8,97.04,59.8,79.76100000000001
928,33.68,62.2,66.96,68.16,96.77,59.8,79.86399999999999
929,33.73,63.7,66.48,67.77,96.69,59.8,79.899
930,33.77,64.1,66.56,67.76,96.75,59.8,79.86399999999999
931,33.82,65.1,66.56,66.77,96.89,59.8,79.727
932,33.86,64.4,66.16,65.99,97.46,59.8,79.933
933,33.91,64.0,65.2,65.29,97.49,59.8,79.86399999999999
934,33.95,62.0,64.8,64.45,97.45,59.8,79.83
935,34.0,61.9,64.4,64.19,97.21,59.8,79.899
936,34.05,60.7,63.92,64.19,97.29,59.8,79.86399999999999
937,34.09,60.6,62.64,63.93,97.29,59.8,79.86399999999999
938,34.14,60.3,62.72,64.58,97.27,59.8,79.933
939,34.18,60.4,63.04,65.51,96.76,59.8,79.933
940,34.23,62.1,62.72,66.4,96.52,59.8,79.899
941,34.27,61.6,62.56,67.31,96.17,59.8,80.002
942,34.31,61.2,62.72,68.57,95.54,59.8,79.83
943,34.36,62.1,64.0,69.54,95.37,59.8,79.796
944,34.4,62.5,65.2,70.37,94.93,59.8,79.796
945,34.45,63.7,65.92,71.33,94.75,59.8,79.796
946,34.49,64.0,66.48,72.2,93.69,59.8,79.933
947,34.54,64.9,67.92,72.43,93.66,59.8,79.83
948,34.58,63.3,68.96,73.21,93.29,59.8,79.968
949,34.62,64.3,69.44,73.87,92.56,59.8,79.899
950,34.67,65.0,69.68,74.87,91.68,59.8,79.968
951,34.71,63.2,70.96,75.37,91.01,59.8,79.727
952,34.75,59.7,71.76,76.55,90.11,59.8,79.83
953,34.79,61.1,72.32,77.37,89.39,59.8,79.968
954,34.84,61.6,73.28,78.22,88.57,59.8,79.933
955,34.88,62.0,74.72,78.3,88.47,59.8,79.86399999999999
956,34.92,62.2,75.44,78.95,87.66,59.8,79.83
957,34.96,61.2,75.68,80.09,87.24,59.8,79.899
958,35.0,61.2,76.56,81.77,86.68,59.8,79.933
959,35.04,62.7,77.68,83.32,86.06,59.8,80.105
960,35.08,60.5,78.72,84.2,84.95,59.8,79.796
961,35.12,60.6,80.4,85.38,84.36,59.8,79.86399999999999
962,35.16,56.9,82.16,85.87,83.9,59.8,79.899
963,35.2,54.9,83.84,86.55,83.07,59.8,79.899
964,35.24,53.6,83.2,87.24,82.17,59.8,79.899
965,35.28,53.1,83.76,87.8,81.3,59.8,79.83
966,35.32,54.5,85.6,88.34,80.3,59.8,79.83
967,35.36,57.0,86.32,88.59,79.64,59.8,79.86399999999999
968,35.4,57.9,87.28,89.03,78.78,59.8,79.86399999999999
969,35.44,57.0,87.84,89.2,77.93,59.8,80.002
970,35.48,52.5,87.92,89.08,77.17,59.8,79.83
971,35.51,50.5,88.56,89.22,76.96,59.8,79.86399999999999
972,35.55,50.5,88.96,88.69,79.42,59.8,79.899
973,35.59,50.0,88.48,88.67,80.16,59.8,79.899
974,35.63,50.2,88.56,88.87,79.97,59.8,79.83
975,35.67,50.4,88.48,88.77,79.58,59.8,79.83
976,35.7,52.8,88.16,88.17,79.58,59.8,79.86399999999999
977,35.74,53.6,88.48,87.52,79.33,59.8,79.933
978,35.78,53.4,88.32,86.5,79.21,59.8,79.933
979,35.82,51.5,87.44,85.46,78.61,59.8,79.933
980,35.86,53.3,86.88,84.69,77.99,59.8,79.86399999999999
981,35.89,50.9,86.24,84.24,77.77,59.8,79.968
982,35.93,51.9,84.96,84.31,77.67,59.8,79.83
983,35.97,50.7,84.32,84.28,77.7,59.8,79.968
984,36.01,50.2,84.08,84.02,78.43,59.8,79.899
985,36.04,49.5,82.72,83.68,79.36,46.8,79.86399999999999
986,36.08,49.2,83.76,83.4,80.67,46.8,80.036
987,36.12,48.6,83.28,83.53,81.95,46.8,79.796
988,36.16,49.8,83.2,83.46,83.33,46.8,79.933
989,36.2,49.5,83.04,83.18,84.56,46.8,80.002
990,36.24,48.7,83.36,83.03,85.96,46.8,80.002
991,36.28,50.3,83.36,82.85,87.47,46.8,79.83
992,36.32,49.9,83.36,82.99,88.76,46.8,79.899
993,36.36,48.1,83.2,83.36,90.07,46.8,79.933
994,36.41,43.1,83.28,84.03,91.17,46.8,79.899
995,36.45,42.4,83.36,84.92,91.79,46.8,79.968
996,36.49,47.7,83.36,85.61,92.23,46.8,79.968
997,36.54,50.4,83.28,85.96,92.17,46.8,79.899
998,36.58,51.7,83.36,86.43,91.96,46.8,79.83
999,36.62,50.3,83.68,86.53,91.97,46.8,79.899
1000,36.66,48.6,85.04,86.39,91.55,46.8,80.036
1001,36.71,47.8,85.6,86.53,91.05,46.8,79.86399999999999
1002,36.75,50.0,85.92,87.32,90.78,46.8,79.83
1003,36.79,51.0,86.08,87.63,90.31,46.8,79.968
1004,36.84,50.6,86.08,88.42,90.14,46.8,79.968
1005,36.88,49.6,86.48,89.48,89.99,46.8,79.968
1006,36.92,46.3,87.36,90.53,89.89,46.8,79.968
1007,36.96,46.6,88.16,91.25,90.17,46.8,79.968
1008,37.0,45.7,88.88,92.18,90.39,46.8,80.105
1009,37.05,45.5,90.0,93.15,90.1,46.8,79.933
1010,37.09,48.0,90.56,93.76,89.78,46.8,79.83
1011,37.13,51.8,91.2,94.96,89.29,46.8,79.968
1012,37.17,53.1,92.16,95.22,89.19,46.8,79.86399999999999
1013,37.22,50.4,92.88,95.44,88.81,46.8,79.968
1014,37.26,47.9,93.6,95.85,88.21,46.8,79.86399999999999
1015,37.3,45.7,93.84,95.92,87.79,46.8,79.83
1016,37.34,45.8,93.92,96.07,87.81,46.8,80.105
1017,37.38,44.9,94.16,95.85,88.0,46.8,80.036
1018,37.42,47.9,94.48,95.83,88.01,46.8,79.899
1019,37.47,47.3,94.4,95.57,87.95,46.8,79.86399999999999
1020,37.51,48.1,94.32,94.94,87.92,46.8,79.86399999999999
1021,37.55,49.4,94.32,95.06,88.11,46.8,80.002
1022,37.59,50.4,93.76,95.13,88.36,46.8,80.002
1023,37.63,51.6,93.68,95.25,88.9,46.8,80.071
1024,37.67,52.5,93.92,94.87,88.57,46.8,79.899
1025,37.72,52.4,93.6,94.6,88.72,46.8,79.933
1026,37.76,52.1,93.76,94.54,89.46,46.8,79.968
1027,37.8,50.7,93.68,94.35,90.23,46.8,79.933
1028,37.84,52.6,93.2,94.12,90.9,46.8,80.036
1029,37.88,52.5,93.44,94.05,91.09,46.8,79.933
1030,37.93,52.4,93.28,93.85,91.73,46.8,79.899
1031,37.97,51.7,92.8,93.76,92.08,46.8,79.86399999999999
1032,38.01,50.7,92.96,93.77,92.17,46.8,79.933
1033,38.06,51.9,92.8,94.39,91.58,46.8,79.968
1034,38.1,51.6,92.48,94.52,90.73,46.8,79.968
1035,38.14,52.5,93.04,94.71,90.25,46.8,79.933
1036,38.18,52.3,93.12,94.91,89.59,46.8,79.933
1037,38.23,51.7,93.12,95.13,88.99,46.8,79.968
1038,38.27,50.1,93.6,95.27,88.97,46.8,80.002
1039,38.31,50.3,93.52,95.57,88.94,46.8,79.968
1040,38.35,51.2,93.76,95.67,89.42,46.8,79.968
1041,38.39,52.0,93.92,95.71,89.75,46.8,79.86399999999999
1042,38.44,51.3,93.76,95.9,90.08,46.8,79.968
1043,38.48,51.4,94.08,95.68,90.56,46.8,79.899
1044,38.52,51.0,94.24,95.58,90.7,46.8,80.002
1045,38.56,51.4,94.08,95.77,90.61,46.8,79.899
1046,38.61,51.3,94.24,95.78,90.91,46.8,79.86399999999999
1047,38.65,50.7,94.16,95.92,90.45,46.8,79.933
1048,38.69,48.9,93.92,96.16,89.9,46.8,80.071
1049,38.73,48.9,94.32,96.88,89.65,46.8,80.002
1050,38.78,52.0,94.48,96.69,89.49,46.8,79.933
1051,38.82,53.6,94.56,97.25,89.19,46.8,80.036
1052,38.86,55.3,95.04,97.37,88.84,46.8,79.968
1053,38.9,55.7,94.96,97.35,89.33,46.8,80.002
1054,38.94,53.0,95.04,97.36,89.16,46.8,79.933
1055,38.99,50.6,95.36,97.33,89.55,46.8,80.071
1056,39.03,47.1,95.28,97.46,89.41,46.8,80.036
1057,39.07,43.9,95.2,97.56,89.13,46.8,79.86399999999999
1058,39.11,46.6,95.36,97.59,88.82,46.8,79.968
1059,39.15,47.2,95.04,97.68,88.35,46.8,80.036
1060,39.2,47.0,95.36,98.25,87.39,46.8,80.036
1061,39.24,47.1,95.52,98.76,86.19,46.8,80.036
1062,39.28,48.8,95.52,98.92,85.26,46.8,79.968
1063,39.32,50.6,95.92,99.03,84.71,46.8,79.933
1064,39.36,52.3,96.24,99.28,83.93,46.8,79.933
1065,39.4,53.4,96.08,99.25,83.1,46.8,79.933
1066,39.44,52.5,96.48,99.09,81.97,46.8,79.933
1067,39.48,52.8,96.48,99.3,81.01,46.8,80.002
1068,39.52,52.0,96.32,99.37,79.75,46.8,80.002
1069,39.55,50.7,96.48,99.32,78.14,46.8,80.071
1070,39.59,50.2,96.48,99.59,76.81,46.8,79.899
1071,39.63,51.0,96.48,100.0,75.25,46.8,80.036
1072,39.67,51.4,97.04,100.0,73.21,46.8,80.002
1073,39.7,50.9,98.08,100.0,71.41,46.8,80.036
1074,39.74,48.7,99.2,100.0,69.98,46.8,79.933
1075,39.77,48.6,99.6,100.0,68.94,46.8,79.899
1076,39.81,48.6,99.36,100.0,67.7,46.8,80.036
1077,39.84,46.2,99.68,100.0,66.21,46.8,79.968
1078,39.87,42.9,99.52,100.0,64.87,46.8,79.968
1079,39.91,44.0,99.28,100.0,64.53,46.8,80.002
1080,39.94,44.9,99.6,100.0,63.25,46.8,79.899
1081,39.97,46.0,99.36,100.0,61.22,46.8,79.899
1082,40.0,47.3,99.52,100.0,59.3,46.8,79.899
1083,40.03,47.0,99.6,100.0,57.73,46.8,79.899
1084,40.06,49.2,99.2,100.0,56.37,46.8,79.968
1085,40.09,50.2,99.44,100.0,54.73,46.8,79.86399999999999
1086,40.12,52.2,99.52,100.0,53.73,46.8,80.002
1087,40.15,52.0,99.44,100.0,52.25,46.8,79.968
1088,40.18,50.4,99.68,100.0,50.81,46.8,80.002
1089,40.2,48.9,99.44,100.0,50.2,46.8,79.86399999999999
1090,40.23,50.2,99.44,100.0,50.03,46.8,80.002
1091,40.26,51.2,99.68,100.0,49.31,46.8,79.86399999999999
1092,40.28,50.7,99.52,100.0,49.8,46.8,79.933
1093,40.31,50.8,99.68,100.0,50.03,46.8,79.933
1094,40.34,50.8,99.6,100.0,50.53,46.8,80.036
1095,40.36,48.5,99.2,100.0,50.77,46.8,80.002
1096,40.39,49.2,99.52,100.0,51.21,46.8,80.036
1097,40.42,47.8,99.6,100.0,51.52,46.8,80.002
1098,40.45,47.8,99.52,100.0,52.17,46.8,79.86399999999999
1099,40.47,47.4,99.6,100.0,53.3,46.8,79.933
1100,40.5,44.7,99.52,100.0,53.7,46.8,79.86399999999999
1101,40.53,45.1,99.68,100.0,54.35,46.8,79.968
1102,40.56,44.0,99.84,99.39,55.0,46.8,79.727
1103,40.59,41.7,99.52,99.7,55.56,46.8,79.899
1104,40.62,41.6,98.56,100.0,55.08,46.8,80.002
1105,40.65,42.4,97.44,100.0,55.04,37.6,80.002
1106,40.68,41.1,98.56,100.0,55.32,37.6,79.899
1107,40.7,43.2,99.68,100.0,55.66,37.6,79.933
1108,40.73,41.7,99.68,100.0,56.04,37.6,80.002
1109,40.76,42.7,99.6,100.0,56.78,37.6,80.002
1110,40.79,38.2,99.68,100.0,56.76,37.6,79.968
1111,40.82,38.9,99.44,100.0,57.1,37.6,79.899
1112,40.85,36.9,99.68,100.0,56.83,37.6,79.933
1113,40.88,38.3,99.68,100.0,57.14,37.6,79.968
1114,40.91,39.0,99.36,100.0,56.93,37.6,79.968
1115,40.94,37.2,99.68,100.0,56.59,37.6,79.83
1116,40.97,39.1,99.52,100.0,56.04,37.6,79.899
1117,41.0,38.9,99.52,100.0,55.85,37.6,80.071
1118,41.03,38.3,99.68,100.0,56.66,37.6,79.968
1119,41.06,38.2,99.36,100.0,57.85,37.6,79.76100000000001
1120,41.09,34.9,99.52,100.0,58.34,37.6,79.76100000000001
1121,41.12,38.1,99.52,99.68,58.79,37.6,79.933
1122,41.15,37.7,99.28,99.52,59.32,37.6,79.86399999999999
1123,41.18,35.8,99.04,99.15,60.47,37.6,79.968
1124,41.21,34.9,97.68,98.92,61.29,37.6,80.071
1125,41.24,35.5,96.88,99.06,62.92,37.6,80.002
1126,41.27,35.4,96.56,99.19,63.45,37.6,80.243
1127,41.3,29.7,96.32,98.99,63.68,37.6,80.036
1128,41.34,30.0,96.48,99.1,64.44,37.6,79.968
1129,41.37,33.0,96.48,98.73,65.43,37.6,80.036
1130,41.4,37.3,96.32,98.78,66.1,37.6,80.002
1131,41.44,39.1,96.4,98.9,66.31,37.6,79.899
1132,41.47,37.8,96.24,98.48,66.32,37.6,80.036
1133,41.5,38.2,96.16,98.53,66.61,37.6,79.933
1134,41.54,37.8,96.24,98.72,67.19,37.6,80.105
1135,41.57,37.8,96.0,98.64,67.78,37.6,80.002
1136,41.6,37.3,95.92,98.68,67.92,37.6,80.071
1137,41.64,35.9,96.16,98.4,68.01,37.6,80.071
1138,41.67,37.3,96.16,98.67,67.8,37.6,80.139
1139,41.7,38.0,96.08,98.81,67.29,37.6,79.899
1140,41.74,36.3,96.08,98.8,67.62,37.6,80.139
1141,41.77,36.2,96.16,98.71,67.66,37.6,79.933
1142,41.8,34.9,96.32,98.48,67.45,37.6,80.002
1143,41.84,35.5,96.32,98.39,66.18,37.6,80.139
1144,41.87,36.2,96.0,98.18,65.51,37.6,80.071
1145,41.9,38.0,96.0,97.73,64.55,37.6,79.968
1146,41.94,40.9,96.0,97.49,64.52,37.6,79.968
1147,41.97,40.0,95.52,97.46,64.04,37.6,80.105
1148,42.0,39.2,95.6,97.23,63.63,37.6,80.036
1149,42.03,36.8,95.44,97.21,63.66,37.6,80.071
1150,42.07,35.7,95.04,96.91,63.02,37.6,80.105
1151,42.1,36.9,95.2,96.74,63.15,37.6,79.968
1152,42.13,35.6,95.2,96.67,63.35,37.6,79.968
1153,42.16,37.9,94.72,96.76,62.78,37.6,80.071
1154,42.19,36.0,94.88,96.5,62.44,37.6,80.105
1155,42.23,37.4,94.72,96.73,61.98,37.6,80.036
1156,42.26,37.0,94.56,96.1,61.8,37.6,80.105
1157,42.29,37.2,94.8,96.2,61.97,37.6,80.139
1158,42.32,38.3,94.56,96.26,62.3,37.6,80.105
1159,42.35,37.5,94.56,96.04,62.81,37.6,80.105
1160,42.38,35.5,94.64,95.83,63.18,37.6,79.968
1161,42.42,36.0,94.24,95.91,63.87,37.6,80.036
1162,42.45,39.1,94.32,95.76,63.69,37.6,80.105
1163,42.48,42.4,94.32,95.48,63.51,37.6,80.139
1164,42.51,45.5,94.0,95.34,63.41,37.6,80.036
1165,42.54,42.2,94.24,95.8,62.88,37.6,80.071
1166,42.58,41.6,94.0,95.55,61.79,37.6,80.105
1167,42.61,39.4,93.6,95.65,61.25,37.6,80.105
1168,42.64,40.1,94.08,95.9,60.37,37.6,80.105
1169,42.67,42.3,93.92,95.62,59.63,37.6,80.139
1170,42.7,43.0,93.92,95.33,59.31,37.6,80.071
1171,42.73,44.7,94.24,95.53,59.02,37.6,80.071
1172,42.76,43.9,93.92,95.35,59.65,37.6,80.036
1173,42.79,43.2,93.76,95.37,59.69,37.6,80.105
1174,42.82,43.1,94.0,95.72,59.86,37.6,80.002
1175,42.85,43.1,93.6,95.74,59.79,37.6,80.036
1176,42.88,41.4,93.84,96.29,60.77,37.6,80.105
1177,42.92,42.5,94.08,96.61,61.93,37.6,80.036
1178,42.95,44.0,93.92,96.89,62.56,37.6,80.071
1179,42.98,43.8,94.4,96.83,62.49,37.6,79.968
1180,43.01,44.6,94.88,96.68,62.37,37.6,79.933
1181,43.04,44.3,94.8,96.84,62.73,37.6,80.002
1182,43.07,45.7,94.88,96.97,63.06,37.6,80.311
1183,43.11,46.1,94.8,97.29,63.74,37.6,79.968
1184,43.14,45.6,94.72,97.55,64.43,37.6,79.968
1185,43.17,44.8,95.04,97.66,65.21,37.6,79.933
1186,43.2,44.5,95.36,97.76,66.41,37.6,80.002
1187,43.24,43.7,95.2,97.9,68.16,37.6,80.036
1188,43.27,42.5,95.52,97.65,69.71,37.6,80.105
1189,43.3,41.6,95.44,97.44,71.27,37.6,79.968
1190,43.34,40.4,95.44,97.1,72.83,37.6,79.968
1191,43.38,40.3,95.52,96.78,74.05,37.6,80.17399999999999
1192,43.41,39.3,95.28,96.65,74.94,37.6,79.933
1193,43.45,37.5,95.04,96.64,76.24,37.6,80.139
1194,43.49,39.7,94.88,96.98,77.07,37.6,80.002
1195,43.52,40.0,94.64,97.59,77.71,37.6,79.933
1196,43.56,40.3,94.8,97.87,78.11,37.6,79.83
1197,43.6,40.3,95.28,98.39,78.95,37.6,80.002
1198,43.64,38.9,95.28,98.57,79.91,37.6,79.933
1199,43.67,38.3,95.68,99.0,80.62,37.6,80.002
1200,43.71,38.1,96.0,98.92,81.73,37.6,80.036
1201,43.75,39.5,96.0,99.41,82.75,37.6,79.933
1202,43.79,38.6,96.48,99.65,83.27,37.6,79.86399999999999
1203,43.83,38.5,96.4,99.6,83.66,37.6,80.002
1204,43.87,39.2,96.8,99.45,83.9,37.6,79.968
1205,43.91,37.8,97.52,99.16,84.74,37.6,79.968
1206,43.95,39.2,97.2,99.47,85.12,37.6,80.002
1207,43.99,40.0,96.8,99.61,86.09,37.6,79.899
1208,44.03,41.1,96.8,99.63,86.98,37.6,80.036
1209,44.07,43.3,96.96,99.96,87.89,37.6,80.139
1210,44.12,42.7,97.52,99.93,88.67,37.6,79.968
1211,44.16,42.1,98.24,100.0,89.81,37.6,80.036
1212,44.2,43.1,99.28,100.0,90.32,37.6,79.83
1213,44.24,42.5,99.68,100.0,91.14,37.6,79.899
1214,44.28,42.5,99.52,100.0,91.91,37.6,80.002
1215,44.33,43.9,99.44,100.0,92.35,37.6,80.002
1216,44.37,44.3,99.6,100.0,93.09,37.6,79.968
1217,44.41,44.0,99.36,99.82,93.81,37.6,79.968
1218,44.46,43.4,99.52,99.24,94.26,37.6,80.002
1219,44.5,44.2,99.04,98.64,94.56,37.6,80.071
1220,44.55,46.5,97.44,98.1,95.22,37.6,80.071
1221,44.59,47.4,96.4,97.33,95.42,37.6,80.036
1222,44.63,44.9,96.0,96.64,95.74,37.6,80.071
1223,44.68,46.9,95.44,95.97,96.04,37.6,80.002
1224,44.72,47.4,95.04,95.42,95.7,37.6,80.002
1225,44.77,49.2,94.72,95.12,95.85,47.9,80.105
1226,44.81,48.6,94.24,94.43,95.58,47.9,80.036
1227,44.86,50.1,94.0,93.82,95.37,47.9,80.036
1228,44.9,48.2,93.6,93.23,94.98,47.9,80.036
1229,44.95,47.8,92.96,92.91,94.86,47.9,80.105
1230,44.99,43.0,92.64,92.69,94.03,47.9,80.036
1231,45.03,47.9,92.32,92.66,93.73,47.9,80.17399999999999
1232,45.08,49.8,92.0,92.58,93.56,47.9,80.071
1233,45.12,48.6,92.16,92.34,93.71,47.9,80.105
1234,45.17,48.9,91.84,92.53,93.32,47.9,80.071
1235,45.21,50.2,91.68,92.22,93.35,47.9,80.071
1236,45.25,49.9,91.76,92.45,93.34,47.9,80.036
1237,45.3,46.1,91.52,91.96,93.69,47.9,80.105
1238,45.34,48.0,91.52,91.85,93.72,47.9,80.002
1239,45.38,47.8,91.84,91.34,94.33,47.9,80.139
1240,45.43,48.6,91.2,90.88,94.1,47.9,80.071
1241,45.47,46.8,91.04,90.62,93.24,47.9,80.071
1242,45.51,48.0,90.88,90.2,93.42,47.9,80.036
1243,45.56,46.4,90.24,90.42,93.39,47.9,79.968
1244,45.6,47.8,90.16,90.69,93.62,47.9,80.071
1245,45.65,50.2,90.08,90.84,93.41,47.9,80.071
1246,45.69,51.4,89.92,91.0,93.62,47.9,80.105
1247,45.73,52.3,90.32,91.37,93.63,47.9,80.105
1248,45.78,53.4,90.56,91.62,93.57,47.9,80.071
1249,45.82,51.3,90.48,91.49,93.35,47.9,80.139
1250,45.86,49.7,91.04,91.66,93.84,47.9,80.139
1251,45.91,50.0,91.2,91.89,94.26,47.9,80.139
1252,45.95,49.8,90.88,92.27,94.75,47.9,80.071
1253,46.0,47.5,91.28,92.57,94.78,47.9,80.071
1254,46.04,47.0,91.44,92.42,94.94,47.9,80.002
1255,46.08,47.5,91.44,92.49,94.47,47.9,80.036
1256,46.13,49.6,91.84,92.74,94.13,47.9,80.036
1257,46.17,52.5,91.68,92.83,93.56,47.9,80.139
1258,46.22,53.9,91.44,92.71,92.99,47.9,80.105
1259,46.26,53.7,91.92,93.18,92.66,47.9,80.105
1260,46.3,54.9,92.0,92.98,92.36,47.9,79.968
1261,46.35,54.8,91.92,92.91,92.69,47.9,80.071
1262,46.39,53.4,92.24,92.85,93.24,47.9,80.002
1263,46.43,50.3,92.0,93.17,93.81,47.9,80.002
1264,46.48,50.0,91.68,93.23,94.54,47.9,80.071
1265,46.52,50.7,92.0,93.32,94.41,47.9,80.071
1266,46.56,50.9,92.32,93.7,94.0,47.9,80.036
1267,46.61,53.3,92.24,94.14,93.45,47.9,79.933
1268,46.65,57.2,92.48,94.71,92.62,47.9,80.17399999999999
1269,46.7,58.1,92.64,94.34,92.33,47.9,80.036
1270,46.74,58.5,92.88,94.25,92.37,47.9,80.036
1271,46.78,56.3,93.28,94.25,91.7,47.9,80.071
1272,46.82,55.0,93.12,94.04,92.19,47.9,79.968
1273,46.87,52.1,92.96,93.75,92.49,47.9,80.002
1274,46.91,51.7,93.12,93.06,93.04,47.9,80.071
1275,46.95,48.3,92.8,92.64,92.79,47.9,79.899
1276,47.0,45.3,92.56,92.49,92.49,47.9,80.105
1277,47.04,42.1,92.32,92.1,91.77,47.9,80.071
1278,47.08,41.5,91.76,91.53,91.38,47.9,79.968
1279,47.13,42.3,91.52,90.89,91.13,47.9,80.036
1280,47.17,45.1,91.36,90.88,90.63,47.9,80.036
1281,47.21,47.2,90.88,90.57,90.19,47.9,79.968
1282,47.25,47.6,90.56,90.87,90.51,47.9,80.036
1283,47.3,48.9,90.56,90.95,90.51,47.9,80.071
1284,47.34,50.4,90.08,91.09,91.16,47.9,80.071
1285,47.38,50.9,90.24,90.53,91.84,47.9,80.002
1286,47.43,51.2,90.56,89.97,92.62,47.9,80.139
1287,47.47,50.1,90.08,89.45,93.39,47.9,80.002
1288,47.51,52.0,89.92,89.3,93.9,47.9,80.071
1289,47.56,51.9,89.76,89.07,94.79,47.9,79.899
1290,47.6,52.2,89.04,89.07,95.46,47.9,80.002
1291,47.64,55.4,88.88,88.81,95.45,47.9,80.036
1292,47.69,53.9,88.96,88.57,95.26,47.9,79.968
1293,47.73,55.0,88.64,88.48,94.92,47.9,79.968
1294,47.78,51.8,88.72,87.93,94.3,47.9,80.002
1295,47.82,49.8,88.64,87.62,94.04,47.9,80.036
1296,47.87,49.8,88.0,87.28,94.13,47.9,80.036
1297,47.91,48.5,87.68,87.01,94.09,47.9,79.86399999999999
1298,47.95,46.8,87.52,86.65,94.34,47.9,80.105
1299,48.0,45.4,86.96,86.59,94.49,47.9,79.968
1300,48.04,45.1,86.96,86.57,94.86,47.9,79.968
1301,48.09,45.4,86.8,86.7,94.92,47.9,79.83
1302,48.13,46.4,86.32,87.03,95.52,47.9,79.899
1303,48.17,48.4,86.24,87.21,96.05,47.9,80.002
1304,48.22,49.3,86.72,87.26,96.5,47.9,80.17399999999999
1305,48.26,48.0,86.8,87.81,97.17,47.9,80.036
1306,48.31,47.0,86.88,88.19,97.54,47.9,79.933
1307,48.35,45.9,87.2,88.23,97.97,47.9,79.86399999999999
1308,48.4,47.7,87.6,88.05,98.99,47.9,79.933
1309,48.45,48.8,87.76,88.37,100.0,47.9,79.86399999999999
1310,48.49,49.6,88.08,88.49,100.0,47.9,79.83
1311,48.54,50.2,88.0,88.47,100.0,47.9,79.968
1312,48.58,50.2,88.0,88.57,100.0,47.9,80.036
1313,48.63,52.5,88.4,88.32,100.0,47.9,79.933
1314,48.68,50.6,88.32,88.12,100.0,47.9,79.968
1315,48.72,49.8,88.16,88.36,100.0,47.9,79.796
1316,48.77,45.7,88.24,88.47,100.0,47.9,79.899
1317,48.81,46.4,88.32,88.42,100.0,47.9,79.83
1318,48.86,46.0,88.0,88.86,100.0,47.9,79.86399999999999
1319,48.91,47.6,88.24,89.3,100.0,47.9,79.968
1320,48.95,44.8,88.32,89.28,100.0,47.9,79.899
1321,49.0,42.4,88.4,89.46,100.0,47.9,79.933
1322,49.05,43.8,89.04,89.68,100.0,47.9,79.796
1323,49.09,45.5,89.36,89.42,100.0,47.9,79.83
1324,49.14,46.4,89.2,89.37,100.0,47.9,79.796
1325,49.18,49.4,89.52,89.07,100.0,47.9,79.796
1326,49.23,50.2,89.52,88.83,100.0,47.9,79.86399999999999
1327,49.28,51.2,88.96,88.56,100.0,47.9,79.899
1328,49.32,53.2,89.12,88.64,100.0,47.9,79.899
1329,49.37,51.4,89.12,88.6,100.0,47.9,79.968
1330,49.41,51.1,88.4,88.91,100.0,47.9,79.86399999999999
1331,49.46,51.9,88.64,88.99,100.0,47.9,79.933
1332,49.51,55.6,88.88,89.49,100.0,47.9,79.83
1333,49.55,54.4,88.64,90.11,100.0,47.9,79.86399999999999
1334,49.6,56.3,89.36,90.02,100.0,47.9,79.899
1335,49.65,58.0,89.68,89.73,100.0,47.9,79.899
1336,49.69,56.0,89.52,89.42,100.0,47.9,79.86399999999999
1337,49.74,56.7,89.92,88.86,100.0,47.9,79.86399999999999
1338,49.78,53.6,89.76,88.25,100.0,47.9,79.796
1339,49.83,56.7,89.2,87.76,100.0,47.9,79.796
1340,49.88,55.3,89.12,87.27,100.0,47.9,79.76100000000001
1341,49.92,57.3,88.4,86.96,100.0,47.9,79.796
1342,49.97,57.7,87.36,86.18,100.0,47.9,79.76100000000001
1343,50.01,57.2,87.36,86.06,100.0,47.9,79.86399999999999
1344,50.06,56.3,86.96,86.31,100.0,47.9,79.899
1345,50.11,54.3,86.24,86.39,100.0,54.7,79.968
1346,50.15,53.7,86.4,86.7,99.78,54.7,79.83
1347,50.2,53.5,86.4,86.72,99.59,54.7,79.692
1348,50.24,53.9,86.08,86.77,99.36,54.7,79.933
1349,50.29,55.9,86.64,86.28,99.17,54.7,79.86399999999999
1350,50.34,55.3,86.8,85.59,99.18,54.7,79.83
1351,50.38,55.2,86.56,85.03,99.24,54.7,79.933
1352,50.43,56.1,86.4,85.27,99.33,54.7,79.86399999999999
1353,50.47,56.3,85.84,85.45,99.72,54.7,79.83
1354,50.52,51.4,85.12,85.53,99.77,54.7,79.796
