step,spool,diameter,speed,motorV,extfrq,target,temp
1432,15.94,51.0,42.48,12.09,5.29,33.0,79.796
1433,15.95,47.9,45.28,7.3,4.83,33.0,79.796
1434,15.96,45.0,45.04,8.39,1.02,33.0,79.899
1435,15.97,42.8,43.52,7.55,2.32,33.0,80.002
1436,15.98,41.9,39.68,7.22,1.81,33.0,79.933
1437,15.99,38.1,37.44,3.51,2.21,33.0,79.86399999999999
1438,15.99,37.7,34.48,2.74,1.45,33.0,79.933
1439,16.0,37.8,31.68,5.57,1.93,33.0,80.002
1440,16.01,38.6,27.2,5.08,0.0,33.0,80.036
1441,16.02,38.8,24.72,5.83,3.48,33.0,79.86399999999999
1442,16.03,37.6,25.68,4.11,3.51,33.0,79.933
1443,16.04,38.1,26.16,4.25,8.62,33.0,79.86399999999999
1444,16.05,37.6,26.32,0.28,10.27,33.0,79.796
1445,16.06,37.6,24.8,0.35,2.83,33.0,79.83
1446,16.07,37.6,23.04,0.0,2.62,33.0,79.899
1447,16.08,38.1,18.08,1.76,3.12,33.0,79.933
1448,16.09,38.8,14.24,1.24,2.98,33.0,80.002
1449,16.09,38.2,12.0,0.0,1.38,33.0,79.968
1450,16.1,39.6,12.32,0.63,0.0,33.0,80.002
1451,16.11,41.1,11.84,5.5,0.0,33.0,79.899
1452,16.12,40.0,11.44,5.04,0.0,33.0,80.002
1453,16.13,39.7,14.16,2.07,0.0,33.0,80.036
1454,16.13,43.2,20.32,4.77,0.0,33.0,80.002
1455,16.14,43.4,21.6,6.64,0.0,33.0,80.002
1456,16.15,43.7,20.48,7.23,0.0,33.0,79.968
1457,16.16,40.3,23.52,9.73,0.0,33.0,80.002
1458,16.16,40.3,27.28,14.91,0.0,33.0,80.036
1459,16.17,42.0,30.56,15.32,0.0,33.0,79.968
1460,16.18,44.0,36.16,11.87,0.0,34.9,79.899
1461,16.19,43.3,42.88,12.54,0.0,34.9,80.002
1462,16.2,44.4,45.36,8.37,0.0,34.9,79.968
1463,16.2,46.7,45.28,7.73,0.0,34.9,80.036
1464,16.21,48.8,44.24,8.21,0.0,34.9,79.968
1465,16.22,50.5,40.16,10.95,0.0,34.9,80.105
1466,16.23,47.1,37.36,13.31,1.84,34.9,80.071
1467,16.23,44.3,36.96,13.82,0.0,34.9,79.933
1468,16.24,40.1,38.56,20.65,0.0,34.9,79.968
1469,16.25,36.8,41.44,19.33,0.0,34.9,80.071
1470,16.26,36.1,45.92,19.24,0.0,34.9,80.071
1471,16.27,36.4,53.28,13.99,0.0,34.9,79.968
1472,16.27,35.1,56.0,11.25,0.0,34.9,79.968
1473,16.28,35.0,55.84,11.98,0.0,34.9,79.86399999999999
1474,16.29,36.0,51.68,11.6,0.2,34.9,80.105
1475,16.3,37.1,48.16,11.05,3.1,34.9,80.139
1476,16.31,37.9,46.4,11.66,2.7,34.9,80.105
1477,16.31,38.4,44.8,10.82,3.57,34.9,80.036
1478,16.32,37.7,43.52,8.3,6.43,34.9,80.105
1479,16.33,34.8,42.32,9.96,5.48,34.9,80.105
1480,16.34,32.6,40.64,11.46,7.23,34.9,80.071
1481,16.35,31.8,38.8,14.12,5.53,34.9,80.071
1482,16.36,29.9,39.44,14.01,1.28,34.9,80.105
1483,16.37,31.0,42.4,11.88,0.0,34.9,80.002
1484,16.38,33.2,45.28,9.04,0.0,34.9,80.17399999999999
1485,16.39,32.2,46.16,5.99,0.0,34.9,80.036
1486,16.39,33.5,43.68,6.66,0.0,34.9,80.105
1487,16.4,36.2,40.48,5.22,0.0,34.9,80.002
1488,16.41,36.1,36.16,2.63,0.73,34.9,80.002
1489,16.42,35.9,33.04,1.86,1.36,34.9,80.17399999999999
1490,16.43,35.6,29.04,4.97,0.0,34.9,80.139
1491,16.43,34.7,23.76,6.44,2.71,34.9,80.17399999999999
1492,16.44,34.4,21.52,8.95,0.0,34.9,80.105
1493,16.45,30.9,23.76,10.72,0.0,34.9,80.071
1494,16.46,31.6,26.64,14.57,0.0,34.9,80.105
1495,16.47,29.4,31.36,14.31,0.0,34.9,80.071
1496,16.47,28.0,37.52,13.13,0.0,34.9,80.105
1497,16.48,29.3,43.92,12.59,0.0,34.9,80.208
1498,16.49,30.5,46.0,9.41,0.0,34.9,80.036
1499,16.5,29.8,45.92,3.34,0.0,34.9,80.071
1500,16.5,30.8,44.72,1.73,0.0,34.9,80.105
1501,16.51,32.1,39.36,1.19,0.0,34.9,80.17399999999999
1502,16.52,35.5,31.52,2.71,0.0,34.9,80.002
1503,16.53,37.6,25.12,4.41,0.0,34.9,80.105
1504,16.53,38.0,20.8,4.67,0.0,34.9,80.036
1505,16.54,36.8,20.4,2.82,3.15,34.9,80.139
1506,16.55,35.1,22.16,1.88,5.4,34.9,80.105
1507,16.56,33.2,22.56,3.31,1.28,34.9,80.036
1508,16.57,30.6,20.16,5.0,0.0,34.9,80.002
1509,16.58,29.9,18.64,5.56,0.0,34.9,80.071
1510,16.58,29.9,20.08,2.52,0.0,34.9,80.071
1511,16.59,28.9,22.8,0.0,0.0,34.9,80.002
1512,16.6,29.9,22.72,0.33,0.0,34.9,80.071
1513,16.61,27.2,18.8,0.0,0.0,34.9,80.036
1514,16.62,28.0,15.2,0.0,0.0,34.9,80.002
1515,16.62,28.3,13.44,0.0,0.0,34.9,80.105
1516,16.63,27.8,12.72,0.0,0.0,34.9,80.036
1517,16.64,29.2,12.08,0.0,0.0,34.9,80.071
1518,16.65,32.3,11.76,0.0,0.0,34.9,80.036
1519,16.65,29.4,11.44,0.0,0.0,34.9,80.139
1520,16.66,32.3,11.28,0.0,0.0,34.9,80.105
1521,16.67,33.3,11.36,0.0,0.0,34.9,80.139
1522,16.68,34.7,11.44,0.0,0.0,34.9,80.002
1523,16.68,35.7,11.52,0.0,1.9,34.9,80.071
1524,16.69,37.5,11.36,0.0,2.0,34.9,80.071
1525,16.7,36.6,11.04,0.0,3.18,34.9,80.071
1526,16.71,38.4,10.72,0.0,2.07,34.9,80.105
1527,16.72,39.5,10.88,0.0,2.15,34.9,80.071
1528,16.73,41.1,11.2,0.0,0.66,34.9,80.036
1529,16.74,40.6,11.6,0.0,0.0,34.9,80.17399999999999
1530,16.74,41.3,11.84,0.0,0.0,34.9,80.002
1531,16.75,41.6,11.84,0.0,0.0,34.9,80.139
1532,16.76,42.5,11.44,0.0,0.42,34.9,80.139
1533,16.77,42.3,10.72,0.0,0.48,34.9,80.071
1534,16.77,44.1,9.92,0.0,1.87,34.9,80.071
1535,16.78,43.6,9.6,0.0,2.48,34.9,80.002
1536,16.79,44.1,10.24,0.0,3.36,34.9,80.071
1537,16.8,42.7,10.88,0.0,2.17,34.9,80.071
1538,16.81,42.2,11.36,0.0,3.81,34.9,80.105
1539,16.82,42.2,11.68,0.16,7.55,34.9,80.071
1540,16.83,41.9,11.68,4.56,8.83,34.9,80.036
1541,16.84,42.0,11.44,9.94,6.9,34.9,79.933
1542,16.85,42.1,13.52,10.98,4.66,34.9,80.071
1543,16.86,42.7,21.36,10.3,4.84,34.9,80.071
1544,16.87,43.4,30.56,9.55,4.08,34.9,80.071
1545,16.88,45.4,35.52,8.2,4.86,34.9,80.036
1546,16.89,49.5,37.2,10.17,2.78,34.9,80.071
1547,16.9,53.6,37.44,4.61,1.47,34.9,80.071
1548,16.9,54.4,36.32,4.39,0.0,34.9,80.139
1549,16.91,54.7,35.76,0.0,0.0,34.9,80.036
1550,16.92,54.0,31.28,0.0,0.0,34.9,80.002
1551,16.93,53.3,26.72,0.0,0.0,34.9,80.071
1552,16.94,55.1,20.4,0.0,0.0,34.9,80.071
1553,16.94,59.1,16.24,1.83,0.0,34.9,79.933
1554,16.95,59.2,13.6,3.09,0.0,34.9,80.036
1555,16.96,58.4,12.8,7.16,0.0,34.9,80.139
1556,16.97,56.9,14.96,10.56,0.0,34.9,80.002
1557,16.97,54.3,19.6,14.41,0.0,34.9,79.899
1558,16.98,46.6,27.04,17.71,0.0,34.9,80.002
1559,16.99,41.7,34.56,20.09,0.0,34.9,79.968
1560,17.0,39.6,42.64,17.09,0.0,34.9,80.002
1561,17.0,38.4,49.92,17.04,0.0,34.9,79.968
1562,17.01,36.6,54.24,19.85,0.0,34.9,80.105
1563,17.02,38.2,54.64,13.44,0.0,34.9,80.036
1564,17.03,42.2,55.6,10.59,0.33,34.9,80.036
1565,17.04,47.5,55.44,9.23,0.23,34.9,79.933
1566,17.04,45.5,51.44,8.86,2.12,34.9,80.071
1567,17.05,38.2,46.56,8.61,0.0,34.9,79.968
1568,17.06,34.6,42.72,3.93,0.0,34.9,79.968
1569,17.07,30.0,40.4,0.31,0.0,34.9,80.071
1570,17.08,28.7,36.8,0.0,0.0,34.9,80.002
1571,17.08,27.9,28.72,0.77,0.0,34.9,80.036
1572,17.09,28.4,21.12,0.0,0.0,34.9,79.933
1573,17.1,28.4,16.48,0.0,0.0,34.9,80.002
1574,17.11,29.6,14.08,0.0,0.0,34.9,80.139
1575,17.11,28.4,12.4,0.0,0.0,34.9,79.86399999999999
1576,17.12,30.9,11.44,0.0,0.0,34.9,80.036
1577,17.13,29.0,10.96,0.86,0.0,34.9,79.933
1578,17.14,29.5,11.04,0.0,0.0,34.9,79.796
1579,17.14,28.6,11.6,0.0,0.0,34.9,79.933
1580,17.15,29.8,12.56,0.0,0.0,40.3,80.036
1581,17.16,29.7,11.92,0.0,0.0,40.3,79.933
1582,17.17,29.5,11.36,0.0,0.0,40.3,80.139
1583,17.18,28.6,11.04,0.0,0.0,40.3,79.933
1584,17.18,28.4,10.96,0.0,0.0,40.3,80.002
1585,17.19,30.3,11.36,0.0,0.0,40.3,79.968
1586,17.2,29.2,11.68,0.0,0.0,40.3,80.002
1587,17.21,28.8,11.92,0.0,0.0,40.3,79.968
1588,17.21,31.6,11.68,0.0,0.0,40.3,80.002
1589,17.22,31.6,10.96,0.0,0.0,40.3,79.899
1590,17.23,31.6,9.6,0.0,0.0,40.3,79.968
1591,17.24,31.1,8.72,0.0,0.0,40.3,79.86399999999999
1592,17.24,29.6,9.04,0.92,0.0,40.3,79.83
1593,17.25,33.6,9.92,1.08,0.0,40.3,79.968
1594,17.26,32.7,10.88,3.7,0.0,40.3,79.83
1595,17.27,33.1,12.48,4.76,0.0,40.3,80.036
1596,17.28,32.8,14.56,5.75,0.0,40.3,80.002
1597,17.28,34.8,18.8,1.94,0.0,40.3,80.002
1598,17.29,35.1,22.32,2.66,0.0,40.3,80.036
1599,17.3,35.6,23.6,1.35,0.0,40.3,79.968
1600,17.31,37.6,21.28,0.0,0.0,40.3,79.968
1601,17.31,40.6,19.92,7.34,0.0,40.3,79.899
1602,17.32,42.9,16.96,8.32,0.0,40.3,79.968
1603,17.33,46.1,17.6,9.27,0.0,40.3,80.002
1604,17.34,47.8,25.6,8.49,0.0,40.3,79.968
1605,17.34,50.6,30.32,5.41,0.0,40.3,79.899
1606,17.35,52.0,32.16,7.32,0.0,40.3,79.899
1607,17.36,54.3,32.24,9.55,0.0,40.3,79.933
1608,17.37,54.7,30.64,8.21,0.0,40.3,80.036
1609,17.38,54.3,32.16,5.45,0.0,40.3,79.86399999999999
1610,17.38,52.6,34.56,3.69,0.0,40.3,79.933
1611,17.39,49.5,33.92,4.99,0.0,40.3,79.899
1612,17.4,45.9,30.4,6.31,0.0,40.3,79.968
1613,17.41,44.2,27.44,6.89,0.0,40.3,79.968
1614,17.41,43.9,26.24,8.17,0.0,40.3,80.002
1615,17.42,43.7,26.88,4.13,0.0,40.3,80.036
1616,17.43,41.6,29.44,3.2,0.0,40.3,79.86399999999999
1617,17.44,39.9,30.64,2.2,0.0,40.3,79.899
1618,17.44,38.7,27.28,0.52,0.0,40.3,79.83
1619,17.45,38.2,24.08,0.0,0.0,40.3,79.968
1620,17.46,38.2,20.8,0.0,0.0,40.3,79.968
1621,17.47,37.0,16.64,0.0,0.0,40.3,79.86399999999999
1622,17.48,39.2,13.68,0.0,0.0,40.3,79.933
1623,17.48,38.7,12.24,0.0,0.0,40.3,80.071
1624,17.49,40.1,11.68,0.0,0.0,40.3,79.933
1625,17.5,37.7,11.6,0.0,0.0,40.3,79.796
1626,17.51,39.6,11.52,0.0,0.0,40.3,79.83
1627,17.51,38.9,10.96,0.0,0.0,40.3,79.933
1628,17.52,39.8,10.16,0.0,0.0,40.3,79.933
1629,17.53,39.8,9.12,0.0,0.0,40.3,79.899
1630,17.54,40.0,8.64,0.0,0.0,40.3,79.933
1631,17.54,40.6,9.12,0.0,0.0,40.3,80.002
1632,17.55,40.3,9.84,0.0,0.0,40.3,80.002
1633,17.56,40.5,10.4,0.0,1.69,40.3,79.968
1634,17.57,42.4,10.72,0.0,4.89,40.3,80.036
1635,17.58,41.6,11.04,0.0,7.59,40.3,79.933
1636,17.59,41.4,11.2,0.0,5.3,40.3,79.968
1637,17.6,38.6,11.28,0.0,3.02,40.3,80.071
1638,17.61,40.5,11.36,0.0,1.78,40.3,79.968
1639,17.62,39.0,11.36,0.0,8.16,40.3,80.002
1640,17.63,38.4,11.44,0.0,8.56,40.3,80.002
1641,17.64,38.7,11.68,0.0,7.31,40.3,80.002
1642,17.65,38.9,11.84,0.0,3.34,40.3,80.002
1643,17.66,39.9,12.0,0.0,2.14,40.3,79.86399999999999
1644,17.67,38.5,11.84,0.0,2.44,40.3,79.968
1645,17.67,38.3,11.36,0.0,3.21,40.3,79.968
1646,17.68,39.6,10.88,0.0,0.92,40.3,79.968
1647,17.69,40.6,10.72,0.0,0.52,40.3,80.002
1648,17.7,39.4,11.12,0.0,0.65,40.3,80.071
1649,17.71,39.8,11.44,0.0,0.78,40.3,79.968
1650,17.71,41.7,11.6,0.0,0.0,40.3,80.002
1651,17.72,42.5,11.44,0.0,0.0,40.3,79.899
1652,17.73,40.0,10.96,0.0,0.0,40.3,79.899
1653,17.74,44.0,10.08,0.0,0.0,40.3,79.968
1654,17.75,44.6,9.52,0.0,2.48,40.3,79.83
1655,17.75,45.4,9.6,0.0,0.33,40.3,79.933
1656,17.76,46.4,10.16,0.0,1.89,40.3,79.899
1657,17.77,46.9,10.8,0.0,1.77,40.3,79.968
1658,17.78,47.9,11.28,0.0,3.03,40.3,79.899
1659,17.79,48.7,11.68,0.0,7.95,40.3,79.83
1660,17.8,50.2,11.92,0.0,13.04,40.3,79.86399999999999
1661,17.81,51.5,11.92,0.0,14.35,40.3,79.933
1662,17.82,52.4,11.92,0.0,11.99,40.3,79.899
1663,17.84,53.3,11.84,0.0,11.14,40.3,79.968
1664,17.85,54.5,11.76,0.0,7.77,40.3,79.968
1665,17.86,55.0,11.92,0.0,7.38,40.3,79.796
1666,17.87,54.6,12.0,0.0,0.81,40.3,79.968
1667,17.88,54.8,12.08,0.0,0.0,40.3,79.899
1668,17.89,53.4,11.76,0.0,0.0,40.3,79.968
1669,17.89,52.8,11.2,0.0,0.0,40.3,80.105
1670,17.9,52.0,10.8,0.0,0.0,40.3,79.933
1671,17.91,52.1,10.72,0.0,0.0,40.3,79.968
1672,17.92,51.8,11.04,0.0,0.0,40.3,80.002
1673,17.92,52.2,11.12,0.0,0.0,40.3,79.86399999999999
1674,17.93,52.3,11.36,0.0,3.47,40.3,80.036
1675,17.94,51.9,11.36,0.0,6.87,40.3,79.86399999999999
1676,17.95,52.0,10.72,0.0,8.59,40.3,79.86399999999999
1677,17.96,52.3,9.92,0.0,8.58,40.3,80.002
1678,17.97,53.2,9.12,0.0,12.79,40.3,79.899
1679,17.99,53.1,8.96,0.0,13.86,40.3,80.002
1680,18.0,55.4,9.68,0.0,14.56,40.3,80.002
1681,18.01,55.9,10.48,0.0,17.96,40.3,79.933
1682,18.03,55.9,10.96,0.0,13.86,40.3,79.968
1683,18.04,56.7,11.36,0.0,14.18,40.3,79.933
1684,18.05,57.6,11.68,0.0,14.6,40.3,80.071
1685,18.07,59.0,11.68,0.0,10.25,40.3,80.071
1686,18.08,59.7,11.76,0.0,12.2,40.3,79.968
1687,18.09,59.7,11.76,0.0,12.01,40.3,79.968
1688,18.1,59.9,11.76,0.0,9.8,40.3,79.933
1689,18.11,59.8,11.92,0.0,9.2,40.3,80.002
1690,18.12,56.8,12.0,0.0,11.25,40.3,79.899
1691,18.14,58.1,12.0,0.0,8.56,40.3,80.036
1692,18.15,58.4,11.68,0.0,9.25,40.3,80.002
1693,18.16,57.2,11.04,0.0,11.36,40.3,79.933
1694,18.17,57.2,10.8,0.0,10.26,40.3,80.002
1695,18.18,57.4,10.88,0.0,13.77,40.3,80.002
1696,18.2,58.8,11.2,0.0,11.44,40.3,80.002
1697,18.21,59.0,11.52,0.0,12.29,40.3,79.968
1698,18.22,60.5,11.6,0.0,12.66,40.3,79.968
1699,18.23,59.4,11.52,0.0,11.56,40.3,80.071
1700,18.25,59.0,11.04,0.0,13.21,53.0,80.208
1701,18.26,61.1,10.16,0.0,11.03,53.0,80.105
1702,18.27,62.3,9.36,0.0,13.41,53.0,80.002
1703,18.28,62.5,9.52,0.0,15.26,53.0,79.933
1704,18.3,61.5,10.24,0.0,16.15,53.0,80.139
1705,18.31,62.5,10.88,0.0,13.01,53.0,80.208
1706,18.32,62.5,11.28,0.0,11.42,53.0,80.071
1707,18.33,62.2,11.6,0.0,11.89,53.0,80.036
1708,18.35,62.5,11.84,0.0,9.88,53.0,79.968
1709,18.36,62.5,11.84,0.0,13.7,53.0,80.105
1710,18.37,62.6,11.84,0.0,14.66,53.0,80.17399999999999
1711,18.38,62.3,11.76,0.0,13.43,53.0,80.036
1712,18.4,61.6,11.68,0.0,14.87,53.0,80.105
1713,18.41,59.8,11.68,0.0,18.8,53.0,80.105
1714,18.43,59.6,11.6,0.0,17.64,53.0,80.105
1715,18.44,59.2,11.6,0.0,16.8,53.0,80.139
1716,18.45,58.9,11.44,0.0,17.88,53.0,80.17399999999999
1717,18.47,58.3,10.96,0.0,19.89,53.0,80.036
1718,18.48,59.3,10.64,0.0,22.03,53.0,80.105
1719,18.5,59.0,10.56,0.0,22.31,53.0,80.208
1720,18.52,57.6,10.88,0.0,21.78,53.0,80.105
1721,18.53,57.6,11.2,0.0,20.26,53.0,80.105
1722,18.55,57.5,11.44,0.0,14.31,53.0,80.071
1723,18.56,57.7,11.52,0.0,16.83,53.0,80.105
1724,18.58,59.2,11.04,0.0,16.23,53.0,80.105
1725,18.59,60.1,10.24,0.0,17.03,53.0,80.105
1726,18.6,60.0,9.36,0.0,14.79,53.0,80.139
1727,18.62,60.3,8.96,0.0,18.87,53.0,80.139
1728,18.63,60.5,9.6,0.0,22.46,53.0,80.071
1729,18.65,61.5,10.4,0.0,20.16,53.0,80.139
1730,18.66,61.6,11.04,0.0,22.93,53.0,79.968
1731,18.68,62.4,11.44,0.0,22.15,53.0,80.002
1732,18.7,62.9,11.68,0.0,17.11,53.0,80.002
1733,18.71,63.0,11.84,0.0,18.65,53.0,80.105
1734,18.73,62.2,11.92,0.0,16.81,53.0,80.071
1735,18.74,62.3,11.84,0.0,16.9,53.0,80.002
1736,18.75,62.3,11.68,0.0,18.57,53.0,80.139
1737,18.77,62.7,11.68,0.0,19.92,53.0,80.139
1738,18.78,62.9,11.52,0.0,19.09,53.0,80.208
1739,18.8,63.7,11.68,0.0,16.36,53.0,80.002
1740,18.81,63.7,11.52,0.0,18.59,53.0,80.105
1741,18.83,63.9,11.12,0.0,15.48,53.0,80.139
1742,18.84,64.3,10.8,0.0,14.54,53.0,80.002
1743,18.86,64.4,10.88,0.0,17.08,53.0,80.139
1744,18.87,65.1,11.2,0.0,18.62,53.0,80.17399999999999
1745,18.88,64.9,11.52,0.0,19.53,53.0,80.071
1746,18.9,65.2,11.68,0.0,20.81,53.0,80.036
1747,18.92,65.3,11.68,0.0,21.01,53.0,80.105
1748,18.93,64.9,11.36,0.0,21.84,53.0,80.036
1749,18.95,65.3,10.64,0.0,21.78,53.0,80.105
1750,18.96,67.1,9.76,0.0,20.2,53.0,80.139
1751,18.98,67.4,9.52,0.0,20.77,53.0,80.036
1752,18.99,69.0,10.24,0.0,21.82,53.0,80.071
1753,19.01,68.0,10.88,0.0,21.03,53.0,80.105
1754,19.03,67.8,11.36,1.2,20.78,53.0,80.105
1755,19.04,68.0,11.68,2.18,25.56,53.0,80.139
1756,19.06,68.8,12.32,4.76,25.2,53.0,80.105
1757,19.08,68.7,14.0,8.23,26.09,53.0,80.071
1758,19.09,68.0,17.28,7.18,24.66,53.0,80.071
1759,19.11,69.6,22.72,7.85,23.95,53.0,80.071
1760,19.13,69.6,28.08,7.64,25.43,53.0,80.105
1761,19.15,71.1,29.76,10.27,27.08,53.0,80.243
1762,19.16,69.3,31.12,15.65,27.79,53.0,80.105
1763,19.18,68.8,33.28,18.18,25.31,53.0,80.139
1764,19.2,67.3,37.84,18.93,23.23,53.0,79.86399999999999
1765,19.22,68.8,45.28,17.53,19.77,53.0,79.968
1766,19.23,69.6,51.2,14.66,22.89,53.0,80.036
1767,19.25,69.8,54.16,10.64,24.85,53.0,79.968
1768,19.27,65.1,54.08,11.54,24.68,53.0,80.105
1769,19.28,59.3,51.28,10.83,27.52,53.0,80.105
1770,19.3,50.9,46.72,8.93,24.32,53.0,80.036
1771,19.32,46.8,44.88,11.25,28.0,53.0,80.208
1772,19.34,44.1,42.64,6.86,27.55,53.0,80.002
1773,19.36,42.4,41.2,6.57,28.51,53.0,80.036
1774,19.37,40.0,39.84,6.65,31.79,53.0,80.071
1775,19.39,40.7,36.08,4.04,32.73,53.0,80.071
1776,19.41,42.7,32.56,0.29,29.33,53.0,80.002
1777,19.43,41.6,30.0,1.15,30.0,53.0,80.036
1778,19.45,43.2,25.6,0.0,29.92,53.0,80.036
1779,19.47,44.7,19.68,0.0,29.46,53.0,80.002
1780,19.49,43.7,16.16,0.0,27.15,53.0,80.036
1781,19.51,44.3,13.6,0.0,27.98,53.0,79.968
1782,19.53,43.7,12.32,0.0,25.94,53.0,80.002
1783,19.54,45.3,11.68,0.0,24.58,53.0,79.968
1784,19.56,43.6,11.44,0.0,24.6,53.0,80.036
1785,19.58,44.9,10.96,0.0,23.43,53.0,80.071
1786,19.6,45.8,10.56,0.0,23.57,53.0,80.071
1787,19.61,45.5,10.48,0.0,18.49,53.0,80.036
1788,19.63,45.1,10.72,0.0,13.11,53.0,79.899
1789,19.64,45.1,11.2,0.0,12.42,53.0,79.933
1790,19.65,46.1,11.52,0.0,9.36,53.0,79.933
1791,19.66,47.0,11.6,0.0,9.82,53.0,79.86399999999999
1792,19.68,47.1,11.36,0.0,10.68,53.0,79.899
1793,19.69,47.7,10.64,0.0,7.5,53.0,79.968
1794,19.7,47.0,9.6,0.0,6.8,53.0,79.83
1795,19.71,48.6,8.88,0.0,7.71,53.0,79.899
1796,19.72,49.2,9.12,0.0,6.33,53.0,79.968
1797,19.73,49.2,9.84,0.0,9.0,53.0,79.86399999999999
1798,19.74,49.6,10.4,0.0,9.19,53.0,79.692
1799,19.75,49.4,10.56,0.0,8.17,53.0,80.002
1800,19.76,49.8,10.8,0.0,14.12,53.0,79.796
1801,19.77,50.6,10.96,0.0,15.96,53.0,79.899
1802,19.79,50.3,10.8,0.0,18.59,53.0,79.692
1803,19.8,50.8,10.72,0.0,18.46,53.0,79.83
1804,19.82,51.5,10.56,5.84,20.02,53.0,79.86399999999999
1805,19.83,52.0,10.48,6.94,19.58,53.0,79.76100000000001
1806,19.85,53.3,13.44,8.66,17.83,53.0,79.83
1807,19.86,54.5,21.12,5.88,20.52,53.0,79.899
1808,19.88,56.2,26.56,7.91,19.64,53.0,79.83
1809,19.89,59.4,29.52,9.89,21.82,53.0,79.796
1810,19.91,61.9,29.6,9.69,20.5,53.0,79.76100000000001
1811,19.93,66.4,32.0,9.4,22.29,53.0,79.76100000000001
1812,19.94,70.5,34.24,6.89,25.27,53.0,79.933
1813,19.96,71.6,35.68,10.32,23.36,53.0,79.76100000000001
1814,19.98,76.0,35.84,8.08,23.08,53.0,79.76100000000001
1815,19.99,76.1,35.04,11.46,23.29,53.0,79.76100000000001
1816,20.01,75.2,36.64,13.01,23.71,53.0,79.83
1817,20.03,72.7,36.8,13.58,21.86,53.0,79.968
1818,20.04,69.4,40.16,14.33,22.59,53.0,79.899
1819,20.06,62.6,42.32,19.67,21.11,53.0,79.86399999999999
1820,20.07,54.6,44.32,18.01,20.67,49.3,79.86399999999999
1821,20.09,50.7,47.68,18.75,17.05,49.3,79.727
1822,20.1,48.0,52.72,18.16,14.52,49.3,79.796
1823,20.12,45.6,54.64,12.16,16.1,49.3,79.933
1824,20.13,40.2,55.92,9.15,16.49,49.3,79.933
1825,20.15,37.9,54.08,8.71,17.67,49.3,79.933
1826,20.16,34.4,49.44,6.63,19.99,49.3,79.727
1827,20.18,34.1,44.48,4.48,21.25,49.3,79.899
1828,20.19,33.3,40.48,0.6,24.13,49.3,79.83
1829,20.21,33.4,35.84,0.0,24.48,49.3,79.796
1830,20.23,33.0,29.6,0.22,22.52,49.3,79.899
1831,20.24,34.0,20.88,2.29,24.42,49.3,79.86399999999999
1832,20.26,33.3,15.44,0.57,26.46,49.3,79.899
1833,20.28,33.6,14.0,1.56,23.04,49.3,79.796
1834,20.29,32.9,14.96,0.0,22.23,49.3,79.83
1835,20.31,31.9,14.16,0.0,20.18,49.3,79.796
1836,20.33,34.1,13.92,0.0,17.2,49.3,80.002
1837,20.34,33.4,12.56,0.0,15.88,49.3,79.727
1838,20.35,34.0,11.76,0.0,15.69,49.3,79.899
1839,20.37,33.0,11.6,0.0,12.07,49.3,79.76100000000001
1840,20.38,34.4,11.68,0.0,13.09,49.3,79.86399999999999
1841,20.39,33.6,11.76,0.0,10.01,49.3,79.796
1842,20.4,34.0,11.84,0.0,8.42,49.3,79.86399999999999
1843,20.41,34.6,11.52,0.0,8.23,49.3,79.796
1844,20.43,34.3,11.28,0.0,9.62,49.3,80.105
1845,20.44,34.4,11.36,0.0,8.51,49.3,79.899
1846,20.45,35.9,11.52,0.0,8.32,49.3,79.692
1847,20.46,35.2,11.76,0.0,9.92,49.3,79.86399999999999
1848,20.47,36.3,11.92,0.0,9.33,49.3,79.86399999999999
1849,20.48,35.5,11.84,0.0,11.2,49.3,79.899
1850,20.49,37.3,11.28,0.0,9.19,49.3,79.899
1851,20.5,37.2,10.4,0.0,12.58,49.3,79.796
1852,20.52,40.7,9.44,0.0,11.04,49.3,79.899
1853,20.53,39.7,9.44,0.0,11.45,49.3,79.933
1854,20.54,42.1,10.16,0.0,14.25,49.3,79.933
1855,20.55,42.9,10.8,0.0,14.65,49.3,79.86399999999999
1856,20.57,43.4,11.2,0.0,19.34,49.3,79.968
1857,20.58,44.6,11.52,0.0,14.66,49.3,80.071
1858,20.6,45.2,11.68,0.0,13.4,49.3,79.76100000000001
1859,20.61,46.2,11.76,2.12,13.15,49.3,79.933
1860,20.62,47.1,11.92,4.53,8.87,49.3,80.002
1861,20.63,47.9,12.72,8.18,7.37,49.3,80.071
1862,20.64,48.9,16.08,8.06,6.08,49.3,80.002
1863,20.65,49.8,22.08,10.07,5.99,49.3,79.933
1864,20.66,52.3,28.64,7.81,7.58,49.3,80.002
1865,20.67,55.2,32.0,5.36,9.86,49.3,80.036
1866,20.69,59.2,34.64,3.7,10.6,49.3,79.968
1867,20.7,62.6,33.04,4.08,13.12,49.3,80.002
1868,20.71,65.3,28.56,7.09,17.21,49.3,79.899
1869,20.72,68.0,25.6,7.98,17.47,49.3,79.968
1870,20.74,69.0,25.6,7.37,17.13,49.3,80.071
1871,20.75,68.4,28.56,9.45,19.15,49.3,80.071
1872,20.77,69.2,30.88,15.1,17.28,49.3,80.17399999999999
1873,20.78,69.2,32.56,17.71,13.97,49.3,80.002
1874,20.8,68.5,36.8,18.92,15.39,49.3,79.933
1875,20.81,67.0,44.0,17.45,15.82,49.3,80.036
1876,20.82,64.8,49.44,17.05,17.19,49.3,79.933
